3	34684000	34684001	id-33871582	0.055000
3	34684001	34684002	id-33871583	0.049000
3	34684002	34684003	id-33871584	0.016000
3	34684003	34684004	id-33871585	0.005000
3	34684004	34684005	id-33871586	0.000000
3	34684005	34684006	id-33871587	0.002000
3	34684006	34684007	id-33871588	0.001000
3	34684007	34684008	id-33871589	0.006000
3	34684008	34684009	id-33871590	0.006000
3	34684009	34684010	id-33871591	0.000000
3	34684010	34684011	id-33871592	0.000000
3	34684011	34684012	id-33871593	0.000000
3	34684012	34684013	id-33871594	0.000000
3	34684013	34684014	id-33871595	0.000000
3	34684014	34684015	id-33871596	0.000000
3	34684015	34684016	id-33871597	0.000000
3	34684016	34684017	id-33871598	0.000000
3	34684017	34684018	id-33871599	0.001000
3	34684018	34684019	id-33871600	0.000000
3	34684019	34684020	id-33871601	0.000000
3	34684020	34684021	id-33871602	0.000000
3	34684021	34684022	id-33871603	0.008000
3	34684022	34684023	id-33871604	0.001000
3	34684023	34684024	id-33871605	0.000000
3	34684024	34684025	id-33871606	0.000000
3	34684025	34684026	id-33871607	0.000000
3	34684026	34684027	id-33871608	0.000000
3	34684027	34684028	id-33871609	0.000000
3	34684028	34684029	id-33871610	0.000000
3	34684029	34684030	id-33871611	0.000000
3	34684030	34684031	id-33871612	0.000000
3	34684031	34684032	id-33871613	0.000000
3	34684032	34684033	id-33871614	0.000000
3	34684033	34684034	id-33871615	0.001000
3	34684034	34684035	id-33871616	0.000000
3	34684035	34684036	id-33871617	0.000000
3	34684036	34684037	id-33871618	0.000000
3	34684037	34684038	id-33871619	0.001000
3	34684038	34684039	id-33871620	0.000000
3	34684039	34684040	id-33871621	0.001000
3	34684040	34684041	id-33871622	0.002000
3	34684041	34684042	id-33871623	0.001000
3	34684042	34684043	id-33871624	0.000000
3	34684043	34684044	id-33871625	0.000000
3	34684044	34684045	id-33871626	0.000000
3	34684045	34684046	id-33871627	0.000000
3	34684046	34684047	id-33871628	0.000000
3	34684047	34684048	id-33871629	0.000000
3	34684048	34684049	id-33871630	0.000000
3	34684049	34684050	id-33871631	0.000000
3	34684050	34684051	id-33871632	0.000000
3	34684051	34684052	id-33871633	0.000000
3	34684052	34684053	id-33871634	0.002000
3	34684053	34684054	id-33871635	0.003000
3	34684054	34684055	id-33871636	0.002000
3	34684055	34684056	id-33871637	0.007000
3	34684056	34684057	id-33871638	0.007000
3	34684057	34684058	id-33871639	0.004000
3	34684058	34684059	id-33871640	0.003000
3	34684059	34684060	id-33871641	0.001000
3	34684060	34684061	id-33871642	0.001000
3	34684061	34684062	id-33871643	0.000000
3	34684062	34684063	id-33871644	0.000000
3	34684063	34684064	id-33871645	0.000000
3	34684064	34684065	id-33871646	0.000000
3	34684065	34684066	id-33871647	0.000000
3	34684066	34684067	id-33871648	0.000000
3	34684067	34684068	id-33871649	0.001000
3	34684068	34684069	id-33871650	0.003000
3	34684069	34684070	id-33871651	0.002000
3	34684070	34684071	id-33871652	0.002000
3	34684071	34684072	id-33871653	0.000000
3	34684072	34684073	id-33871654	0.000000
3	34684073	34684074	id-33871655	0.000000
3	34684074	34684075	id-33871656	0.000000
3	34684075	34684076	id-33871657	0.000000
3	34684076	34684077	id-33871658	0.000000
3	34684077	34684078	id-33871659	0.000000
3	34684078	34684079	id-33871660	0.000000
3	34684079	34684080	id-33871661	0.000000
3	34684080	34684081	id-33871662	0.001000
3	34684081	34684082	id-33871663	0.002000
3	34684082	34684083	id-33871664	0.002000
3	34684083	34684084	id-33871665	0.000000
3	34684084	34684085	id-33871666	0.034000
3	34684085	34684086	id-33871667	0.000000
3	34684086	34684087	id-33871668	0.004000
3	34684087	34684088	id-33871669	0.004000
3	34684088	34684089	id-33871670	0.004000
3	34684089	34684090	id-33871671	0.000000
3	34684090	34684091	id-33871672	0.000000
3	34684091	34684092	id-33871673	0.000000
3	34684092	34684093	id-33871674	0.000000
3	34684093	34684094	id-33871675	0.000000
3	34684094	34684095	id-33871676	0.000000
3	34684095	34684096	id-33871677	0.000000
3	34684096	34684097	id-33871678	0.000000
3	34684097	34684098	id-33871679	0.000000
3	34684098	34684099	id-33871680	0.000000
3	34684099	34684100	id-33871681	0.000000
3	34684100	34684101	id-33871682	0.001000
3	34684101	34684102	id-33871683	0.004000
3	34684102	34684103	id-33871684	0.005000
3	34684103	34684104	id-33871685	0.000000
3	34684104	34684105	id-33871686	0.000000
3	34684105	34684106	id-33871687	0.000000
3	34684106	34684107	id-33871688	0.034000
3	34684107	34684108	id-33871689	0.001000
3	34684108	34684109	id-33871690	0.000000
3	34684109	34684110	id-33871691	0.000000
3	34684110	34684111	id-33871692	0.000000
3	34684111	34684112	id-33871693	0.000000
3	34684112	34684113	id-33871694	0.000000
3	34684113	34684114	id-33871695	0.000000
3	34684114	34684115	id-33871696	0.000000
3	34684115	34684116	id-33871697	0.000000
3	34684116	34684117	id-33871698	0.000000
3	34684117	34684118	id-33871699	0.000000
3	34684118	34684119	id-33871700	0.000000
3	34684119	34684120	id-33871701	0.000000
3	34684120	34684121	id-33871702	0.000000
3	34684121	34684122	id-33871703	0.000000
3	34684122	34684123	id-33871704	0.000000
3	34684123	34684124	id-33871705	0.001000
3	34684124	34684125	id-33871706	0.000000
3	34684125	34684126	id-33871707	0.000000
3	34684126	34684127	id-33871708	0.000000
3	34684127	34684128	id-33871709	0.000000
3	34684128	34684129	id-33871710	0.000000
3	34684129	34684130	id-33871711	0.000000
3	34684130	34684131	id-33871712	0.000000
3	34684131	34684132	id-33871713	0.000000
3	34684132	34684133	id-33871714	0.000000
3	34684133	34684134	id-33871715	0.000000
3	34684134	34684135	id-33871716	0.000000
3	34684135	34684136	id-33871717	0.001000
3	34684136	34684137	id-33871718	0.000000
3	34684137	34684138	id-33871719	0.000000
3	34684138	34684139	id-33871720	0.000000
3	34684139	34684140	id-33871721	0.000000
3	34684140	34684141	id-33871722	0.000000
3	34684141	34684142	id-33871723	0.000000
3	34684142	34684143	id-33871724	0.002000
3	34684143	34684144	id-33871725	0.000000
3	34684144	34684145	id-33871726	0.000000
3	34684145	34684146	id-33871727	0.000000
3	34684146	34684147	id-33871728	0.002000
3	34684147	34684148	id-33871729	0.003000
3	34684148	34684149	id-33871730	0.003000
3	34684149	34684150	id-33871731	0.003000
3	34684150	34684151	id-33871732	0.000000
3	34684151	34684152	id-33871733	0.000000
3	34684152	34684153	id-33871734	0.001000
3	34684153	34684154	id-33871735	0.004000
3	34684154	34684155	id-33871736	0.005000
3	34684155	34684156	id-33871737	0.007000
3	34684156	34684157	id-33871738	0.031000
3	34684157	34684158	id-33871739	0.032000
3	34684158	34684159	id-33871740	0.026000
3	34684159	34684160	id-33871741	0.074000
3	34684160	34684161	id-33871742	0.060000
3	34684161	34684162	id-33871743	0.001000
3	34684162	34684163	id-33871744	0.001000
3	34684163	34684164	id-33871745	0.000000
3	34684164	34684165	id-33871746	0.000000
3	34684165	34684166	id-33871747	0.000000
3	34684166	34684167	id-33871748	0.000000
3	34684167	34684168	id-33871749	0.001000
3	34684168	34684169	id-33871750	0.002000
