Z	45416000	45416001	id-44953140	0.001000
Z	45416001	45416002	id-44953141	0.013000
Z	45416002	45416003	id-44953142	0.210000
Z	45416003	45416004	id-44953143	0.210000
Z	45416004	45416005	id-44953144	0.204000
Z	45416005	45416006	id-44953145	0.205000
Z	45416006	45416007	id-44953146	0.181000
Z	45416007	45416008	id-44953147	0.082000
Z	45416008	45416009	id-44953148	0.091000
Z	45416009	45416010	id-44953149	0.117000
Z	45416010	45416011	id-44953150	0.134000
Z	45416011	45416012	id-44953151	0.158000
Z	45416012	45416013	id-44953152	0.164000
Z	45416013	45416014	id-44953153	0.163000
Z	45416014	45416015	id-44953154	0.080000
Z	45416015	45416016	id-44953155	0.001000
Z	45416016	45416017	id-44953156	0.000000
Z	45416017	45416018	id-44953157	0.000000
Z	45416018	45416019	id-44953158	0.000000
Z	45416019	45416020	id-44953159	0.001000
Z	45416020	45416021	id-44953160	0.001000
Z	45416021	45416022	id-44953161	0.000000
Z	45416022	45416023	id-44953162	0.000000
Z	45416023	45416024	id-44953163	0.000000
Z	45416024	45416025	id-44953164	0.000000
Z	45416025	45416026	id-44953165	0.001000
Z	45416026	45416027	id-44953166	0.000000
Z	45416027	45416028	id-44953167	0.000000
Z	45416028	45416029	id-44953168	0.000000
Z	45416029	45416030	id-44953169	0.000000
Z	45416030	45416031	id-44953170	0.000000
Z	45416031	45416032	id-44953171	0.000000
Z	45416032	45416033	id-44953172	0.004000
Z	45416033	45416034	id-44953173	0.005000
Z	45416034	45416035	id-44953174	0.006000
Z	45416035	45416036	id-44953175	0.006000
Z	45416036	45416037	id-44953176	0.005000
Z	45416037	45416038	id-44953177	0.005000
Z	45416038	45416039	id-44953178	0.005000
Z	45416039	45416040	id-44953179	0.004000
Z	45416040	45416041	id-44953180	0.004000
Z	45416041	45416042	id-44953181	0.007000
Z	45416042	45416043	id-44953182	0.007000
Z	45416043	45416044	id-44953183	0.006000
Z	45416044	45416045	id-44953184	0.002000
Z	45416045	45416046	id-44953185	0.000000
Z	45416046	45416047	id-44953186	0.000000
Z	45416047	45416048	id-44953187	0.000000
Z	45416048	45416049	id-44953188	0.001000
Z	45416049	45416050	id-44953189	0.004000
Z	45416050	45416051	id-44953190	0.006000
Z	45416051	45416052	id-44953191	0.004000
Z	45416052	45416053	id-44953192	0.006000
Z	45416053	45416054	id-44953193	0.015000
Z	45416054	45416055	id-44953194	0.018000
Z	45416055	45416056	id-44953195	0.021000
Z	45416056	45416057	id-44953196	0.026000
Z	45416057	45416058	id-44953197	0.025000
Z	45416058	45416059	id-44953198	0.024000
Z	45416059	45416060	id-44953199	0.032000
Z	45416060	45416061	id-44953200	0.033000
Z	45416061	45416062	id-44953201	0.028000
Z	45416062	45416063	id-44953202	0.025000
Z	45416063	45416064	id-44953203	0.012000
Z	45416064	45416065	id-44953204	0.010000
Z	45416065	45416066	id-44953205	0.013000
Z	45416066	45416067	id-44953206	0.013000
Z	45416067	45416068	id-44953207	0.017000
Z	45416068	45416069	id-44953208	0.002000
Z	45416069	45416070	id-44953209	0.000000
Z	45416070	45416071	id-44953210	0.000000
Z	45416071	45416072	id-44953211	0.000000
Z	45416072	45416073	id-44953212	0.000000
Z	45416073	45416074	id-44953213	0.000000
Z	45416074	45416075	id-44953214	0.002000
Z	45416075	45416076	id-44953215	0.003000
Z	45416076	45416077	id-44953216	0.006000
Z	45416077	45416078	id-44953217	0.001000
Z	45416078	45416079	id-44953218	0.000000
Z	45416079	45416080	id-44953219	0.000000
Z	45416080	45416081	id-44953220	0.000000
Z	45416081	45416082	id-44953221	0.001000
Z	45416082	45416083	id-44953222	0.002000
Z	45416083	45416084	id-44953223	0.002000
Z	45416084	45416085	id-44953224	0.001000
Z	45416085	45416086	id-44953225	0.000000
Z	45416086	45416087	id-44953226	0.000000
Z	45416087	45416088	id-44953227	0.000000
Z	45416088	45416089	id-44953228	0.001000
Z	45416089	45416090	id-44953229	0.002000
Z	45416090	45416091	id-44953230	0.002000
Z	45416091	45416092	id-44953231	0.003000
Z	45416092	45416093	id-44953232	0.003000
Z	45416093	45416094	id-44953233	0.001000
Z	45416094	45416095	id-44953234	0.000000
Z	45416095	45416096	id-44953235	0.000000
Z	45416096	45416097	id-44953236	0.001000
Z	45416097	45416098	id-44953237	0.001000
Z	45416098	45416099	id-44953238	0.000000
Z	45416099	45416100	id-44953239	0.000000
Z	45416100	45416101	id-44953240	0.000000
Z	45416101	45416102	id-44953241	0.001000
Z	45416102	45416103	id-44953242	0.008000
Z	45416103	45416104	id-44953243	0.013000
Z	45416104	45416105	id-44953244	0.030000
Z	45416105	45416106	id-44953245	0.033000
Z	45416106	45416107	id-44953246	0.036000
Z	45416107	45416108	id-44953247	0.039000
Z	45416108	45416109	id-44953248	0.042000
Z	45416109	45416110	id-44953249	0.002000
Z	45416110	45416111	id-44953250	0.002000
Z	45416111	45416112	id-44953251	0.001000
Z	45416112	45416113	id-44953252	0.002000
Z	45416113	45416114	id-44953253	0.000000
Z	45416114	45416115	id-44953254	0.000000
Z	45416115	45416116	id-44953255	0.001000
Z	45416116	45416117	id-44953256	0.000000
Z	45416117	45416118	id-44953257	0.000000
Z	45416118	45416119	id-44953258	0.000000
Z	45416119	45416120	id-44953259	0.000000
Z	45416120	45416121	id-44953260	0.001000
Z	45416121	45416122	id-44953261	0.019000
Z	45416122	45416123	id-44953262	0.022000
Z	45416123	45416124	id-44953263	0.019000
Z	45416124	45416125	id-44953264	0.010000
Z	45416125	45416126	id-44953265	0.010000
Z	45416126	45416127	id-44953266	0.008000
Z	45416127	45416128	id-44953267	0.005000
Z	45416128	45416129	id-44953268	0.002000
Z	45416129	45416130	id-44953269	0.002000
Z	45416130	45416131	id-44953270	0.002000
Z	45416131	45416132	id-44953271	0.003000
Z	45416132	45416133	id-44953272	0.003000
Z	45416133	45416134	id-44953273	0.004000
Z	45416134	45416135	id-44953274	0.001000
Z	45416135	45416136	id-44953275	0.001000
Z	45416136	45416137	id-44953276	0.001000
Z	45416137	45416138	id-44953277	0.002000
Z	45416138	45416139	id-44953278	0.003000
Z	45416139	45416140	id-44953279	0.002000
Z	45416140	45416141	id-44953280	0.001000
Z	45416141	45416142	id-44953281	0.001000
Z	45416142	45416143	id-44953282	0.000000
Z	45416143	45416144	id-44953283	0.000000
